"Start_time","End_time","Rain_in","Int_in/15min","Int_in/hr","Flag"
2013-07-30 07:15:00,2013-07-30 10:00:00,0.09,0.04,0.16,"VERY SMALL"
2013-07-31 02:00:00,2013-07-31 11:30:00,0.27,0.06,0.24,"SMALL"
2013-08-01 04:00:00,2013-08-01 04:15:00,0.13,0.11,0.44,"SMALL"
2013-08-01 17:15:00,2013-08-01 23:00:00,0.09,0.06,0.24,"VERY SMALL"
2013-08-02 20:15:00,2013-08-02 23:45:00,0.14,0.07,0.28,"SMALL"
2013-08-03 09:00:00,2013-08-03 09:00:00,0.04,0.04,0.16,"VERY SMALL"
2013-08-03 23:00:00,2013-08-04 03:15:00,0.09,0.05,0.2,"VERY SMALL"
2013-08-04 09:30:00,2013-08-04 09:30:00,0.02,0.02,0.08,"VERY SMALL"
2013-08-04 19:45:00,2013-08-05 10:15:00,0.26,0.04,0.16,"SMALL"
2013-08-06 00:15:00,2013-08-06 00:15:00,0.01,0.01,0.04,"VERY SMALL"
2013-08-07 22:45:00,2013-08-07 22:45:00,0.01,0.01,0.04,"VERY SMALL"
2013-08-09 01:45:00,2013-08-09 07:30:00,0.04,0.01,0.04,"VERY SMALL"
2013-08-09 16:30:00,2013-08-11 10:45:00,8.78,0.24,0.96,"LARGE"
2013-08-11 18:00:00,2013-08-11 18:00:00,0.01,0.01,0.04,"VERY SMALL"
2013-08-13 09:45:00,2013-08-13 17:30:00,0.17,0.06,0.24,"SMALL"
2013-08-14 12:00:00,2013-08-14 12:00:00,0.01,0.01,0.04,"VERY SMALL"
2013-08-15 12:00:00,2013-08-15 12:45:00,0.02,0.01,0.04,"VERY SMALL"
2013-08-15 23:45:00,2013-08-16 03:45:00,0.09,0.05,0.2,"VERY SMALL"
2013-08-18 17:45:00,2013-08-18 17:45:00,0.01,0.01,0.04,"VERY SMALL"
2013-08-20 19:30:00,2013-08-20 23:30:00,0.24,0.05,0.2,"SMALL"
2013-08-21 14:45:00,2013-08-21 14:45:00,0.01,0.01,0.04,"VERY SMALL"
2013-08-23 06:30:00,2013-08-23 09:45:00,0.06,0.02,0.08,"VERY SMALL"
2013-08-24 11:15:00,2013-08-24 11:15:00,0.02,0.02,0.08,"VERY SMALL"
2013-08-28 22:00:00,2013-08-29 06:45:00,0.26,0.11,0.44,"SMALL"
2013-08-29 21:15:00,2013-08-29 23:45:00,0.11,0.06,0.24,"SMALL"
2013-08-31 05:30:00,2013-08-31 05:30:00,0.01,0.01,0.04,"VERY SMALL"
2013-08-31 23:45:00,2013-09-01 01:45:00,0.25,0.16,0.64,"SMALL"
2013-09-01 08:45:00,2013-09-01 08:45:00,0.01,0.01,0.04,"VERY SMALL"
2013-09-03 13:00:00,2013-09-03 13:15:00,0.02,0.01,0.04,"VERY SMALL"
2013-09-06 23:30:00,2013-09-07 15:00:00,1.09,0.18,0.72,"MODERATE"
2013-09-07 23:00:00,2013-09-07 23:00:00,0.01,0.01,0.04,"VERY SMALL"
2013-09-08 22:30:00,2013-09-09 02:30:00,0.13,0.06,0.24,"SMALL"
2013-09-09 13:30:00,2013-09-09 13:30:00,0.01,0.01,0.04,"VERY SMALL"
2013-09-10 09:15:00,2013-09-10 17:45:00,0.16,0.12,0.48,"SMALL"
2013-09-11 01:45:00,2013-09-11 03:15:00,0.32,0.17,0.68,"SMALL"
2013-09-11 14:15:00,2013-09-11 16:00:00,0.07,0.06,0.24,"VERY SMALL"
2013-09-12 08:15:00,2013-09-13 11:30:00,2.75,0.22,0.88,"LARGE"
2013-09-14 05:30:00,2013-09-14 09:15:00,0.07,0.03,0.12,"VERY SMALL"
2013-09-14 18:45:00,2013-09-15 06:30:00,0.21,0.12,0.48,"SMALL"
2013-09-15 23:30:00,2013-09-15 23:30:00,0.03,0.03,0.12,"VERY SMALL"
2013-09-16 23:00:00,2013-09-17 09:45:00,1.25,0.34,1.36,"MODERATE"
2013-09-17 22:45:00,2013-09-18 04:45:00,0.06,0.03,0.12,"VERY SMALL"
2013-09-18 22:15:00,2013-09-19 06:00:00,0.15,0.11,0.44,"SMALL"
2013-09-20 06:00:00,2013-09-20 06:00:00,0.01,0.01,0.04,"VERY SMALL"
2013-09-20 12:45:00,2013-09-20 15:00:00,0.08,0.04,0.16,"VERY SMALL"
2013-09-21 04:00:00,2013-09-21 05:00:00,0.04,0.03,0.12,"VERY SMALL"
2013-09-21 17:45:00,2013-09-21 22:45:00,0.26,0.13,0.52,"SMALL"
2013-09-22 06:45:00,2013-09-22 07:00:00,0.04,0.02,0.08,"VERY SMALL"
2013-09-23 03:00:00,2013-09-23 08:30:00,0.15,0.07,0.28,"SMALL"
2013-09-23 16:45:00,2013-09-23 17:00:00,0.07,0.06,0.24,"VERY SMALL"
2013-09-24 11:00:00,2013-09-24 14:45:00,0.39,0.1,0.4,"SMALL"
2013-09-24 21:30:00,2013-09-26 13:15:00,1.68,0.22,0.88,"MODERATE"
2013-09-28 21:45:00,2013-09-28 22:00:00,0.12,0.11,0.44,"SMALL"
2013-09-29 23:30:00,2013-09-30 13:45:00,0.53,0.08,0.32,"MODERATE"
2013-09-30 20:30:00,2013-09-30 23:15:00,0.11,0.05,0.2,"SMALL"
2013-10-01 10:45:00,2013-10-01 11:00:00,0.06,0.04,0.16,"VERY SMALL"
2013-10-01 20:00:00,2013-10-01 20:00:00,0.04,0.04,0.16,"VERY SMALL"
2013-10-02 22:15:00,2013-10-02 22:15:00,0.01,0.01,0.04,"VERY SMALL"
2013-10-03 15:00:00,2013-10-03 15:00:00,0.01,0.01,0.04,"VERY SMALL"
2013-10-04 04:00:00,2013-10-04 16:45:00,0.2,0.08,0.32,"SMALL"
2013-10-05 01:45:00,2013-10-05 15:15:00,0.51,0.11,0.44,"MODERATE"
2013-10-05 22:45:00,2013-10-05 23:45:00,0.15,0.08,0.32,"SMALL"
2013-10-06 07:30:00,2013-10-07 12:30:00,0.58,0.26,1.04,"MODERATE"
2013-10-07 21:30:00,2013-10-07 21:30:00,0.01,0.01,0.04,"VERY SMALL"
2013-10-08 05:15:00,2013-10-08 05:15:00,0.01,0.01,0.04,"VERY SMALL"
2013-10-08 12:45:00,2013-10-09 08:00:00,0.6,0.21,0.84,"MODERATE"
2013-10-09 19:15:00,2013-10-10 05:30:00,0.76,0.2,0.8,"MODERATE"
2013-10-10 19:15:00,2013-10-11 05:15:00,0.41,0.11,0.44,"SMALL"
2013-10-13 13:15:00,2013-10-13 14:15:00,1.02,0.59,2.36,"MODERATE"
2013-10-14 14:30:00,2013-10-14 20:15:00,0.75,0.51,2.04,"MODERATE"
2013-10-15 16:45:00,2013-10-15 23:30:00,0.32,0.21,0.84,"SMALL"
2013-10-16 07:45:00,2013-10-16 07:45:00,0.03,0.03,0.12,"VERY SMALL"
2013-10-24 00:00:00,2013-10-24 08:00:00,0.07,0.04,0.16,"VERY SMALL"
2013-10-24 15:45:00,2013-10-24 16:15:00,0.03,0.01,0.04,"VERY SMALL"
2013-10-25 02:30:00,2013-10-25 05:15:00,0.27,0.07,0.28,"SMALL"
2013-10-27 11:30:00,2013-10-27 16:15:00,0.61,0.15,0.6,"MODERATE"
2013-10-28 14:00:00,2013-10-28 20:00:00,0.23,0.07,0.28,"SMALL"
2013-10-30 02:00:00,2013-10-30 02:00:00,0.04,0.04,0.16,"VERY SMALL"
2013-10-30 11:00:00,2013-10-30 11:00:00,0.02,0.02,0.08,"VERY SMALL"
2013-10-30 22:00:00,2013-10-31 04:30:00,0.32,0.07,0.28,"SMALL"
2013-10-31 11:15:00,2013-10-31 11:15:00,0.01,0.01,0.04,"VERY SMALL"
2013-11-01 14:30:00,2013-11-01 21:00:00,0.25,0.07,0.28,"SMALL"
2013-11-02 07:15:00,2013-11-02 07:15:00,0.04,0.04,0.16,"VERY SMALL"
2013-11-03 00:30:00,2013-11-03 03:15:00,0.02,0.01,0.04,"VERY SMALL"
2013-11-03 19:15:00,2013-11-04 14:30:00,0.13,0.04,0.16,"SMALL"
2013-11-05 00:00:00,2013-11-05 02:00:00,0.02,0.01,0.04,"VERY SMALL"
2013-11-05 09:00:00,2013-11-06 03:15:00,0.5,0.13,0.52,"MODERATE"
2013-11-06 14:15:00,2013-11-06 16:15:00,0.06,0.02,0.08,"VERY SMALL"
2013-11-07 17:30:00,2013-11-08 00:45:00,0.11,0.03,0.12,"SMALL"
2013-11-08 13:45:00,2013-11-08 21:30:00,0.68,0.15,0.6,"MODERATE"
2013-11-09 05:00:00,2013-11-10 20:15:00,10.63,0.59,2.36,"LARGE"
2013-11-11 02:30:00,2013-11-11 14:30:00,0.7,0.28,1.12,"MODERATE"
2013-11-11 21:45:00,2013-11-11 21:45:00,0.01,0.01,0.04,"VERY SMALL"
2013-11-13 02:45:00,2013-11-13 03:15:00,0.02,0.01,0.04,"VERY SMALL"
2013-11-14 22:30:00,2013-11-15 04:45:00,0.58,0.09,0.36,"MODERATE"
2013-11-16 17:30:00,2013-11-16 17:30:00,0.01,0.01,0.04,"VERY SMALL"
2013-11-17 02:45:00,2013-11-17 14:45:00,0.08,0.02,0.08,"VERY SMALL"
2013-11-17 22:15:00,2013-11-17 23:30:00,0.17,0.09,0.36,"SMALL"
2013-11-23 11:15:00,2013-11-23 11:30:00,0.02,0.01,0.04,"VERY SMALL"
2013-11-28 03:45:00,2013-11-28 06:45:00,0.03,0.01,0.04,"VERY SMALL"
2013-11-28 13:45:00,2013-11-28 13:45:00,0.01,0.01,0.04,"VERY SMALL"
2013-11-29 00:15:00,2013-11-29 00:45:00,0.02,0.01,0.04,"VERY SMALL"
2013-11-29 20:15:00,2013-11-30 02:30:00,0.39,0.11,0.44,"SMALL"
2013-12-01 08:00:00,2013-12-01 22:00:00,1.76,0.2,0.8,"MODERATE"
2013-12-02 05:00:00,2013-12-02 05:00:00,0.01,0.01,0.04,"VERY SMALL"
2013-12-02 15:30:00,2013-12-02 15:30:00,0.05,0.05,0.2,"VERY SMALL"
2013-12-03 02:45:00,2013-12-03 02:45:00,0.01,0.01,0.04,"VERY SMALL"
2013-12-09 20:15:00,2013-12-09 22:30:00,0.1,0.03,0.12,"SMALL"
2013-12-10 07:15:00,2013-12-10 07:45:00,0.24,0.15,0.6,"SMALL"
2013-12-10 23:45:00,2013-12-11 13:15:00,0.43,0.07,0.28,"SMALL"
2013-12-12 16:30:00,2013-12-12 23:45:00,0.16,0.05,0.2,"SMALL"
2013-12-13 20:15:00,2013-12-14 01:45:00,0.16,0.08,0.32,"SMALL"
2013-12-14 12:00:00,2013-12-14 12:00:00,0.01,0.01,0.04,"VERY SMALL"
2013-12-15 08:45:00,2013-12-15 12:45:00,1.39,0.42,1.68,"MODERATE"
2013-12-17 23:15:00,2013-12-17 23:30:00,0.07,0.04,0.16,"VERY SMALL"
2013-12-18 11:00:00,2013-12-19 13:30:00,2.15,0.37,1.48,"LARGE"
2013-12-19 19:45:00,2013-12-20 03:45:00,0.14,0.07,0.28,"SMALL"
2013-12-20 18:15:00,2013-12-21 09:45:00,0.21,0.06,0.24,"SMALL"
2013-12-22 08:15:00,2013-12-22 08:15:00,0.01,0.01,0.04,"VERY SMALL"
2013-12-23 01:15:00,2013-12-23 08:30:00,0.31,0.11,0.44,"SMALL"
2013-12-23 19:30:00,2013-12-23 22:15:00,0.09,0.04,0.16,"VERY SMALL"
2013-12-24 12:00:00,2013-12-24 19:15:00,0.33,0.12,0.48,"SMALL"
2013-12-25 09:30:00,2013-12-25 17:00:00,0.2,0.1,0.4,"SMALL"
2013-12-25 23:15:00,2013-12-25 23:15:00,0.02,0.02,0.08,"VERY SMALL"
2013-12-26 09:45:00,2013-12-26 09:45:00,0.02,0.02,0.08,"VERY SMALL"
2013-12-27 17:45:00,2013-12-27 23:00:00,0.09,0.07,0.28,"VERY SMALL"
2013-12-28 22:15:00,2013-12-29 01:30:00,0.31,0.17,0.68,"SMALL"
2013-12-30 07:15:00,2013-12-30 11:00:00,0.02,0.01,0.04,"VERY SMALL"
2013-12-30 22:30:00,2013-12-30 22:30:00,0.01,0.01,0.04,"VERY SMALL"
2014-01-02 09:15:00,2014-01-03 06:00:00,2.1,0.53,2.12,"LARGE"
2014-01-05 17:30:00,2014-01-05 17:30:00,0.07,0.07,0.28,"VERY SMALL"
2014-01-06 06:00:00,2014-01-06 09:30:00,0.07,0.03,0.12,"VERY SMALL"
2014-01-08 15:00:00,2014-01-08 23:45:00,0.25,0.11,0.44,"SMALL"
2014-01-09 23:30:00,2014-01-09 23:30:00,0.01,0.01,0.04,"VERY SMALL"
2014-01-10 06:45:00,2014-01-10 18:45:00,0.46,0.13,0.52,"SMALL"
2014-01-11 12:15:00,2014-01-11 13:15:00,0.03,0.02,0.08,"VERY SMALL"
2014-01-13 19:00:00,2014-01-13 22:45:00,0.63,0.27,1.08,"MODERATE"
2014-01-14 11:15:00,2014-01-14 16:00:00,0.28,0.25,1,"SMALL"
2014-01-15 22:15:00,2014-01-15 22:15:00,0.06,0.06,0.24,"VERY SMALL"
2014-01-21 23:00:00,2014-01-22 04:30:00,0.58,0.2,0.8,"MODERATE"
2014-01-26 11:00:00,2014-01-26 16:30:00,0.55,0.1,0.4,"MODERATE"
2014-01-27 05:30:00,2014-01-27 08:30:00,0.03,0.02,0.08,"VERY SMALL"
2014-01-27 15:45:00,2014-01-28 12:45:00,1.22,0.16,0.64,"MODERATE"
2014-01-28 22:30:00,2014-01-29 21:00:00,2.64,0.27,1.08,"LARGE"
2014-01-31 15:45:00,2014-01-31 18:30:00,0.07,0.02,0.08,"VERY SMALL"
2014-02-01 05:45:00,2014-02-02 04:00:00,0.55,0.11,0.44,"MODERATE"
2014-02-03 03:00:00,2014-02-03 03:00:00,0.01,0.01,0.04,"VERY SMALL"
2014-02-03 11:45:00,2014-02-04 18:30:00,0.97,0.18,0.72,"MODERATE"
2014-02-05 04:30:00,2014-02-05 06:45:00,0.02,0.01,0.04,"VERY SMALL"
2014-02-06 05:45:00,2014-02-06 05:45:00,0.01,0.01,0.04,"VERY SMALL"
2014-02-06 23:45:00,2014-02-09 17:30:00,2.28,0.09,0.36,"LARGE"
2014-02-13 16:30:00,2014-02-14 16:00:00,1.93,0.25,1,"MODERATE"
2014-02-15 00:45:00,2014-02-16 16:00:00,2.81,0.24,0.96,"LARGE"
2014-02-16 22:15:00,2014-02-17 10:15:00,0.1,0.01,0.04,"SMALL"
2014-02-17 17:30:00,2014-02-18 05:15:00,0.36,0.11,0.44,"SMALL"
2014-02-19 13:45:00,2014-02-19 15:30:00,0.84,0.41,1.64,"MODERATE"
2014-02-21 23:00:00,2014-02-21 23:00:00,0.04,0.04,0.16,"VERY SMALL"
2014-02-22 16:15:00,2014-02-22 17:15:00,0.08,0.04,0.16,"VERY SMALL"
2014-02-23 18:15:00,2014-02-23 21:00:00,0.02,0.01,0.04,"VERY SMALL"
2014-02-25 07:00:00,2014-02-25 07:00:00,0.01,0.01,0.04,"VERY SMALL"
2014-02-26 13:45:00,2014-02-26 16:15:00,0.07,0.03,0.12,"VERY SMALL"
2014-02-28 04:15:00,2014-02-28 08:45:00,0.13,0.09,0.36,"SMALL"
2014-02-28 21:45:00,2014-03-01 13:30:00,0.7,0.07,0.28,"MODERATE"
2014-03-01 22:00:00,2014-03-02 14:30:00,0.87,0.21,0.84,"MODERATE"
2014-03-06 22:00:00,2014-03-07 00:15:00,0.09,0.04,0.16,"VERY SMALL"
2014-03-07 13:15:00,2014-03-08 03:00:00,1.57,0.49,1.96,"MODERATE"
2014-03-08 13:45:00,2014-03-10 14:30:00,8.18,0.33,1.32,"LARGE"
2014-03-14 04:30:00,2014-03-14 12:00:00,0.64,0.17,0.68,"MODERATE"
2014-03-14 19:15:00,2014-03-15 19:00:00,1.04,0.21,0.84,"MODERATE"
2014-03-16 06:45:00,2014-03-16 06:45:00,0.01,0.01,0.04,"VERY SMALL"
2014-03-16 13:30:00,2014-03-16 21:45:00,0.04,0.01,0.04,"VERY SMALL"
2014-03-17 04:15:00,2014-03-17 10:30:00,0.21,0.06,0.24,"SMALL"
2014-03-18 05:00:00,2014-03-18 05:00:00,0.01,0.01,0.04,"VERY SMALL"
2014-03-19 19:00:00,2014-03-19 19:15:00,0.03,0.02,0.08,"VERY SMALL"
2014-03-21 04:30:00,2014-03-21 05:45:00,0.6,0.19,0.76,"MODERATE"
2014-03-21 12:45:00,2014-03-21 15:15:00,0.02,0.01,0.04,"VERY SMALL"
2014-03-22 08:00:00,2014-03-22 10:00:00,0.09,0.03,0.12,"VERY SMALL"
2014-03-25 05:15:00,2014-03-25 08:45:00,0.17,0.07,0.28,"SMALL"
2014-03-25 23:00:00,2014-03-27 04:15:00,9.03,0.89,3.56,"LARGE"
2014-03-27 11:30:00,2014-03-27 16:30:00,0.1,0.04,0.16,"SMALL"
2014-03-28 02:30:00,2014-03-28 03:30:00,0.44,0.29,1.16,"SMALL"
2014-03-28 13:15:00,2014-03-28 17:00:00,0.77,0.57,2.28,"MODERATE"
2014-03-29 12:45:00,2014-03-30 03:45:00,2.34,0.34,1.36,"LARGE"
2014-03-30 14:45:00,2014-03-30 14:45:00,0.01,0.01,0.04,"VERY SMALL"
2014-03-31 03:30:00,2014-03-31 12:00:00,0.28,0.13,0.52,"SMALL"
2014-03-31 20:30:00,2014-03-31 20:45:00,0.08,0.07,0.28,"VERY SMALL"
2014-04-01 04:30:00,2014-04-02 21:30:00,1.26,0.15,0.6,"MODERATE"
2014-04-03 21:45:00,2014-04-04 01:30:00,0.04,0.03,0.12,"VERY SMALL"
2014-04-06 15:00:00,2014-04-08 00:00:00,3.15,0.29,1.16,"LARGE"
2014-04-10 06:00:00,2014-04-10 16:00:00,0.1,0.02,0.08,"SMALL"
2014-04-11 22:00:00,2014-04-12 18:00:00,1.35,0.18,0.72,"MODERATE"
2014-04-13 07:30:00,2014-04-13 14:00:00,0.23,0.07,0.28,"SMALL"
2014-04-14 17:45:00,2014-04-15 06:15:00,0.08,0.02,0.08,"VERY SMALL"
2014-04-15 16:15:00,2014-04-15 20:00:00,0.22,0.09,0.36,"SMALL"
2014-04-16 06:45:00,2014-04-16 07:00:00,0.05,0.03,0.12,"VERY SMALL"
2014-04-17 00:45:00,2014-04-17 04:15:00,0.19,0.07,0.28,"SMALL"
2014-04-17 11:15:00,2014-04-18 18:30:00,0.61,0.16,0.64,"MODERATE"
2014-04-19 03:45:00,2014-04-19 04:15:00,0.02,0.01,0.04,"VERY SMALL"
2014-04-19 13:15:00,2014-04-19 13:15:00,0.02,0.02,0.08,"VERY SMALL"
2014-04-19 23:00:00,2014-04-22 01:00:00,1.6,0.12,0.48,"MODERATE"
2014-04-22 09:30:00,2014-04-22 09:30:00,0.01,0.01,0.04,"VERY SMALL"
2014-04-23 08:00:00,2014-04-23 08:00:00,0.01,0.01,0.04,"VERY SMALL"
2014-04-23 20:45:00,2014-04-24 00:45:00,0.05,0.02,0.08,"VERY SMALL"
2014-04-24 17:30:00,2014-04-25 00:45:00,0.61,0.18,0.72,"MODERATE"
2014-04-25 23:30:00,2014-04-26 06:45:00,0.21,0.08,0.32,"SMALL"
2014-04-26 15:00:00,2014-04-27 14:45:00,2.4,0.17,0.68,"LARGE"
2014-04-29 22:30:00,2014-04-30 15:15:00,0.47,0.05,0.2,"SMALL"
2014-04-30 22:15:00,2014-05-01 07:00:00,0.57,0.08,0.32,"MODERATE"
2014-05-02 02:45:00,2014-05-03 04:30:00,2.3,0.16,0.64,"LARGE"
2014-05-04 20:45:00,2014-05-05 04:15:00,0.16,0.05,0.2,"SMALL"
2014-05-05 20:30:00,2014-05-06 06:00:00,0.18,0.06,0.24,"SMALL"
2014-05-07 05:30:00,2014-05-07 08:30:00,0.11,0.05,0.2,"SMALL"
2014-05-08 15:00:00,2014-05-08 16:15:00,0.06,0.02,0.08,"VERY SMALL"
2014-05-09 13:45:00,2014-05-09 22:00:00,0.14,0.07,0.28,"SMALL"
2014-05-10 20:00:00,2014-05-10 21:45:00,0.3,0.22,0.88,"SMALL"
2014-05-11 09:30:00,2014-05-13 07:00:00,2.66,0.23,0.92,"LARGE"
2014-05-14 16:30:00,2014-05-14 22:45:00,0.51,0.14,0.56,"MODERATE"
2014-05-16 01:00:00,2014-05-16 09:30:00,0.36,0.14,0.56,"SMALL"
2014-05-18 15:15:00,2014-05-18 17:45:00,0.13,0.06,0.24,"SMALL"
2014-05-19 13:45:00,2014-05-19 13:45:00,0.01,0.01,0.04,"VERY SMALL"
2014-05-20 10:00:00,2014-05-20 10:30:00,0.12,0.04,0.16,"SMALL"
2014-05-21 23:45:00,2014-05-22 00:30:00,0.02,0.01,0.04,"VERY SMALL"
2014-05-23 11:15:00,2014-05-23 11:30:00,0.16,0.12,0.48,"SMALL"
2014-05-23 23:45:00,2014-05-24 17:00:00,0.58,0.22,0.88,"MODERATE"
2014-05-25 14:30:00,2014-05-25 20:00:00,0.4,0.15,0.6,"SMALL"
2014-05-26 07:45:00,2014-05-26 11:30:00,0.48,0.21,0.84,"SMALL"
2014-05-27 02:00:00,2014-05-27 03:15:00,0.26,0.15,0.6,"SMALL"
2014-05-27 18:00:00,2014-05-28 04:30:00,0.64,0.32,1.28,"MODERATE"
2014-05-29 02:45:00,2014-05-29 03:00:00,0.02,0.01,0.04,"VERY SMALL"
2014-05-29 19:45:00,2014-05-29 23:30:00,0.15,0.08,0.32,"SMALL"
2014-05-30 06:00:00,2014-05-30 09:15:00,0.32,0.13,0.52,"SMALL"
2014-05-31 20:15:00,2014-06-01 02:30:00,0.06,0.03,0.12,"VERY SMALL"
2014-06-01 19:45:00,2014-06-01 21:30:00,0.27,0.1,0.4,"SMALL"
2014-06-02 09:15:00,2014-06-02 09:15:00,0.01,0.01,0.04,"VERY SMALL"
2014-06-03 15:15:00,2014-06-03 15:15:00,0.01,0.01,0.04,"VERY SMALL"
2014-06-03 23:00:00,2014-06-03 23:00:00,0.01,0.01,0.04,"VERY SMALL"
2014-06-05 14:45:00,2014-06-05 15:30:00,0.02,0.01,0.04,"VERY SMALL"
2014-06-06 02:15:00,2014-06-06 14:00:00,0.34,0.07,0.28,"SMALL"
2014-06-06 21:45:00,2014-06-06 21:45:00,0.01,0.01,0.04,"VERY SMALL"
2014-06-07 08:15:00,2014-06-07 08:15:00,0.02,0.02,0.08,"VERY SMALL"
2014-06-07 20:00:00,2014-06-08 09:15:00,0.45,0.14,0.56,"SMALL"
2014-06-08 22:15:00,2014-06-09 08:30:00,0.48,0.09,0.36,"SMALL"
2014-06-09 20:00:00,2014-06-09 20:15:00,0.03,0.02,0.08,"VERY SMALL"
2014-06-10 08:00:00,2014-06-10 15:30:00,0.18,0.04,0.16,"SMALL"
2014-06-11 00:45:00,2014-06-11 01:45:00,0.1,0.06,0.24,"SMALL"
2014-06-15 03:00:00,2014-06-15 03:00:00,0.01,0.01,0.04,"VERY SMALL"
2014-06-15 23:15:00,2014-06-16 00:00:00,0.03,0.02,0.08,"VERY SMALL"
2014-06-16 12:15:00,2014-06-16 12:15:00,0.01,0.01,0.04,"VERY SMALL"
2014-06-16 22:45:00,2014-06-17 07:45:00,0.55,0.22,0.88,"MODERATE"
2014-06-18 00:00:00,2014-06-18 09:45:00,0.12,0.05,0.2,"SMALL"
2014-06-19 06:15:00,2014-06-19 06:15:00,0.01,0.01,0.04,"VERY SMALL"
2014-06-20 00:30:00,2014-06-20 09:00:00,0.78,0.13,0.52,"MODERATE"
2014-06-20 19:45:00,2014-06-21 07:30:00,0.1,0.03,0.12,"SMALL"
2014-06-21 17:45:00,2014-06-21 18:15:00,0.02,0.01,0.04,"VERY SMALL"
2014-06-22 06:45:00,2014-06-22 09:45:00,0.19,0.09,0.36,"SMALL"
2014-06-23 00:15:00,2014-06-23 12:45:00,0.63,0.16,0.64,"MODERATE"
2014-06-24 00:00:00,2014-06-25 22:45:00,0.73,0.18,0.72,"MODERATE"
2014-06-26 05:00:00,2014-06-26 08:15:00,0.06,0.04,0.16,"VERY SMALL"
2014-06-26 19:30:00,2014-06-29 09:30:00,3.07,0.23,0.92,"LARGE"
2014-06-29 16:00:00,2014-06-29 22:45:00,0.09,0.05,0.2,"VERY SMALL"
2014-06-30 05:45:00,2014-06-30 05:45:00,0.01,0.01,0.04,"VERY SMALL"
2014-06-30 21:00:00,2014-07-01 08:45:00,0.07,0.03,0.12,"VERY SMALL"
2014-07-01 19:45:00,2014-07-02 09:45:00,0.22,0.06,0.24,"SMALL"
2014-07-02 19:15:00,2014-07-03 08:30:00,0.38,0.09,0.36,"SMALL"
2014-07-04 01:30:00,2014-07-04 01:30:00,0.01,0.01,0.04,"VERY SMALL"
2014-07-05 06:30:00,2014-07-06 03:15:00,1.03,0.12,0.48,"MODERATE"
2014-07-07 00:45:00,2014-07-07 15:00:00,0.54,0.08,0.32,"MODERATE"
2014-07-08 21:00:00,2014-07-09 03:00:00,0.14,0.05,0.2,"SMALL"
2014-07-09 10:15:00,2014-07-09 10:30:00,0.02,0.01,0.04,"VERY SMALL"
2014-07-09 19:45:00,2014-07-10 06:15:00,0.15,0.03,0.12,"SMALL"
2014-07-10 23:30:00,2014-07-11 01:45:00,0.18,0.07,0.28,"SMALL"
2014-07-12 17:45:00,2014-07-13 03:15:00,0.64,0.09,0.36,"MODERATE"
2014-07-13 17:30:00,2014-07-14 18:30:00,3.04,0.25,1,"LARGE"
2014-07-15 02:15:00,2014-07-15 02:30:00,0.02,0.01,0.04,"VERY SMALL"
2014-07-15 17:45:00,2014-07-16 07:15:00,1.27,0.13,0.52,"MODERATE"
2014-07-17 05:45:00,2014-07-17 13:15:00,0.67,0.08,0.32,"MODERATE"
2014-07-18 01:30:00,2014-07-18 07:30:00,0.08,0.03,0.12,"VERY SMALL"
2014-07-19 18:45:00,2014-07-20 05:45:00,7.75,0.74,2.96,"LARGE"
2014-07-20 13:30:00,2014-07-20 13:30:00,0.01,0.01,0.04,"VERY SMALL"
2014-07-20 21:00:00,2014-07-21 23:45:00,3.32,0.44,1.76,"LARGE"
2014-07-22 09:30:00,2014-07-23 03:15:00,0.55,0.16,0.64,"MODERATE"
2014-07-23 19:45:00,2014-07-24 01:00:00,0.04,0.02,0.08,"VERY SMALL"
2014-07-25 02:15:00,2014-07-25 02:30:00,0.05,0.04,0.16,"VERY SMALL"
2014-07-25 23:00:00,2014-07-26 08:30:00,0.3,0.08,0.32,"SMALL"
2014-07-26 19:15:00,2014-07-27 00:15:00,0.61,0.12,0.48,"MODERATE"
2014-07-31 09:45:00,2014-07-31 09:45:00,0.03,0.03,0.12,"VERY SMALL"
2014-08-01 19:30:00,2014-08-02 09:15:00,0.88,0.25,1,"MODERATE"
2014-08-04 00:00:00,2014-08-04 00:00:00,0.01,0.01,0.04,"VERY SMALL"
2014-08-06 01:30:00,2014-08-06 09:15:00,0.11,0.03,0.12,"SMALL"
2014-08-07 00:45:00,2014-08-07 04:15:00,0.18,0.05,0.2,"SMALL"
2014-08-07 14:30:00,2014-08-07 21:00:00,0.47,0.17,0.68,"SMALL"
2014-08-08 04:45:00,2014-08-09 09:30:00,2.28,0.21,0.84,"LARGE"
2014-08-09 17:15:00,2014-08-10 01:30:00,0.15,0.03,0.12,"SMALL"
2014-08-12 19:45:00,2014-08-13 00:00:00,0.35,0.08,0.32,"SMALL"
2014-08-13 22:30:00,2014-08-14 04:15:00,0.07,0.04,0.16,"VERY SMALL"
2014-08-15 01:30:00,2014-08-15 08:45:00,0.08,0.02,0.08,"VERY SMALL"
2014-08-16 05:00:00,2014-08-16 07:45:00,0.05,0.02,0.08,"VERY SMALL"
2014-08-17 01:00:00,2014-08-17 13:15:00,0.37,0.11,0.44,"SMALL"
2014-08-18 03:45:00,2014-08-18 03:45:00,0.02,0.02,0.08,"VERY SMALL"
2014-08-18 16:45:00,2014-08-18 19:45:00,0.05,0.03,0.12,"VERY SMALL"
